,ID,Number,LargestIntensity,Origin Time,Location,Latitude,longtitude,Depth,Magnitude,Link
251,20210714071206,000,3,2021-07-14 07:12:06,花蓮縣政府南方  6.2  公里 (位於花蓮縣近海),23.94,121.63,5.0,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407120631
252,20210714070658,000,4,2021-07-14 07:06:58,花蓮縣政府南偏西方  9.9  公里 (位於花蓮縣壽豐鄉),23.9,121.59,5.6,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407065839
253,20210714070542,000,3,2021-07-14 07:05:42,花蓮縣政府南方  6.8  公里 (位於花蓮縣近海),23.93,121.63,5.2,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407054234
254,20210714070357,000,2,2021-07-14 07:03:57,花蓮縣政府西南方  8.3  公里 (位於花蓮縣吉安鄉),23.94,121.56,10.5,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407035733
255,20210714070240,061,4,2021-07-14 07:02:40,花蓮縣政府南偏西方  6.7  公里 (位於花蓮縣壽豐鄉),23.93,121.6,8.6,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407024040061
256,20210714065924,060,4,2021-07-14 06:59:24,花蓮縣政府南偏東方  10.7  公里 (位於花蓮縣近海),23.9,121.66,9.5,5.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071406592450060
257,20210714065554,000,2,2021-07-14 06:55:54,花蓮縣政府西南方  8.3  公里 (位於花蓮縣吉安鄉),23.93,121.57,11.8,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071406555430
258,20210714065349,059,4,2021-07-14 06:53:49,花蓮縣政府南方  6.8  公里 (位於花蓮縣近海),23.93,121.62,6.7,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071406534941059
259,20210714065308,058,4,2021-07-14 06:53:08,花蓮縣政府西南方  6.4  公里 (位於花蓮縣吉安鄉),23.94,121.58,9.6,4.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071406530844058
260,20210714065205,057,5-,2021-07-14 06:52:05,花蓮縣政府南偏西方  5.1  公里 (位於花蓮縣吉安鄉),23.95,121.6,5.9,5.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071406520552057
261,20210713074135,000,3,2021-07-13 07:41:35,花蓮縣政府南偏西方  6.1  公里 (位於花蓮縣壽豐鄉),23.94,121.6,8.6,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071307413536
262,20210713074116,000,3,2021-07-13 07:41:16,花蓮縣政府南方  5.6  公里 (位於花蓮縣近海),23.94,121.61,5.5,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071307411634
263,20210712031827,000,4,2021-07-12 03:18:27,花蓮縣政府南偏西方  15.7  公里 (位於花蓮縣壽豐鄉),23.85,121.59,5.2,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071203182739
264,20210710110354,000,3,2021-07-10 11:03:54,花蓮縣政府南偏西方  9.2  公里 (位於花蓮縣吉安鄉),23.92,121.58,5.0,2.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071011035428
265,20210708073102,056,4,2021-07-08 07:31:02,花蓮縣政府南偏西方  12.7  公里 (位於花蓮縣壽豐鄉),23.89,121.57,10.2,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070807310240056
266,20210708063108,000,2,2021-07-08 06:31:08,花蓮縣政府南偏西方  11.2  公里 (位於花蓮縣壽豐鄉),23.89,121.59,10.5,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070806310834
267,20210708061155,055,4,2021-07-08 06:11:55,花蓮縣政府南偏西方  11.4  公里 (位於花蓮縣壽豐鄉),23.9,121.58,9.6,5.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070806115554055
268,20210708053114,000,2,2021-07-08 05:31:14,花蓮縣政府北偏東方  14.1  公里 (位於花蓮縣近海),24.11,121.68,7.4,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070805311436
269,20210708025059,000,3,2021-07-08 02:50:59,花蓮縣政府南偏西方  8.6  公里 (位於花蓮縣壽豐鄉),23.92,121.59,5.0,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070802505933
270,20210707223507,000,3,2021-07-07 22:35:07,花蓮縣政府南偏西方  9.2  公里 (位於花蓮縣壽豐鄉),23.91,121.59,5.0,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070722350733
271,20210707213827,054,4,2021-07-07 21:38:27,花蓮縣政府南偏西方  12.7  公里 (位於花蓮縣近海),23.88,121.6,9.8,4.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070721382746054
272,20210707210058,000,3,2021-07-07 21:00:58,花蓮縣政府南偏西方  9.4  公里 (位於花蓮縣壽豐鄉),23.91,121.59,9.6,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070721005831
273,20210707205303,000,3,2021-07-07 20:53:03,花蓮縣政府南偏西方  9.2  公里 (位於花蓮縣壽豐鄉),23.91,121.58,5.5,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070720530333
274,20210707202620,000,3,2021-07-07 20:26:20,花蓮縣政府南偏西方  10.4  公里 (位於花蓮縣壽豐鄉),23.91,121.58,5.0,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070720262031
275,20210707194259,000,3,2021-07-07 19:42:59,花蓮縣政府南偏西方  10.1  公里 (位於花蓮縣壽豐鄉),23.91,121.58,7.9,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070719425934
276,20210707193913,000,3,2021-07-07 19:39:13,花蓮縣政府南偏西方  10.4  公里 (位於花蓮縣壽豐鄉),23.9,121.59,9.7,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070719391341
277,20210707192458,053,5-,2021-07-07 19:24:58,花蓮縣政府南偏西方  10.8  公里 (位於花蓮縣壽豐鄉),23.9,121.59,7.6,5.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070719245854053
278,20210707170116,000,2,2021-07-07 17:01:16,雲林縣政府東偏南方  21.4  公里 (位於雲林縣古坑鄉),23.62,120.72,14.2,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070717011633
279,20210707032145,052,4,2021-07-07 03:21:45,花蓮縣政府南偏西方  11.5  公里 (位於花蓮縣壽豐鄉),23.89,121.59,6.6,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070703214542052
280,20210706182635,051,4,2021-07-06 18:26:35,花蓮縣政府西南方  15.9  公里 (位於花蓮縣壽豐鄉),23.88,121.53,9.5,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070618263545051
281,20210705231231,050,4,2021-07-05 23:12:31,花蓮縣政府西偏南方  20.1  公里 (位於花蓮縣秀林鄉),23.89,121.46,22.2,4.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070523123146050
282,20210705224159,000,3,2021-07-05 22:41:59,花蓮縣政府西偏南方  18.9  公里 (位於花蓮縣秀林鄉),23.9,121.46,21.7,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070522415936
283,20210704041841,000,2,2021-07-04 04:18:41,嘉義縣政府東偏北方  21.6  公里 (位於嘉義縣民雄鄉),23.54,120.48,7.9,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070404184130
284,20210703195029,000,4,2021-07-03 19:50:29,花蓮縣政府北偏東方  13.0  公里 (位於花蓮縣近海),24.1,121.67,7.5,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070319502939
285,20210702210052,000,3,2021-07-02 21:00:52,宜蘭縣政府南偏東方  31.5  公里 (位於宜蘭縣近海),24.46,121.87,21.7,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070221005234
286,20210701085843,000,3,2021-07-01 08:58:43,嘉義縣政府東方  30.0  公里 (位於嘉義縣竹崎鄉),23.48,120.59,13.0,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070108584330
287,20210701085021,000,4,2021-07-01 08:50:21,嘉義縣政府東方  29.9  公里 (位於嘉義縣竹崎鄉),23.48,120.58,13.7,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070108502135
288,20210701005111,000,3,2021-07-01 00:51:11,花蓮縣政府西偏南方  16.0  公里 (位於花蓮縣秀林鄉),23.92,121.49,18.2,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021070100511136
289,20210629133056,049,3,2021-06-29 13:30:56,宜蘭縣政府東偏南方  51.3  公里 (位於臺灣東部海域),24.52,122.21,67.0,4.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062913305649049
290,20210628170818,048,4,2021-06-28 17:08:18,花蓮縣政府西南方  21.2  公里 (位於花蓮縣秀林鄉),23.87,121.46,19.7,4.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062817081847048
291,20210628095711,000,2,2021-06-28 09:57:11,花蓮縣政府南偏西方  73.4  公里 (位於花蓮縣卓溪鄉),23.4,121.3,9.9,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062809571134
292,20210628030559,000,2,2021-06-28 03:05:59,臺東縣政府北方  29.3  公里 (位於臺東縣海端鄉),23.02,121.14,8.8,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062803055934
293,20210625174341,000,2,2021-06-25 17:43:41,臺東縣政府東偏北方  16.1  公里 (位於臺東縣近海),22.83,121.28,18.4,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062517434139
294,20210624110437,000,2,2021-06-24 11:04:37,花蓮縣政府西南方  27.1  公里 (位於花蓮縣鳳林鎮),23.79,121.47,11.5,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062411043732
295,20210624001006,000,1,2021-06-24 00:10:06,宜蘭縣政府東方  113.6  公里 (位於臺灣東部海域),24.56,122.87,78.6,4.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062400100648
296,20210623134024,047,4,2021-06-23 13:40:24,花蓮縣政府西北方  13.3  公里 (位於花蓮縣秀林鄉),24.06,121.51,21.4,4.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062313402449047
297,20210623131244,000,2,2021-06-23 13:12:44,花蓮縣政府西偏南方  19.4  公里 (位於花蓮縣秀林鄉),23.89,121.46,18.6,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062313124431
298,20210620225013,046,4,2021-06-20 22:50:13,花蓮縣政府西南方  26.0  公里 (位於花蓮縣鳳林鎮),23.8,121.48,10.6,4.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062022501349046
299,20210620150356,000,3,2021-06-20 15:03:56,宜蘭縣政府南偏東方  21.3  公里 (位於宜蘭縣南澳鄉),24.55,121.83,8.6,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021062015035639
300,20210618101334,000,2,2021-06-18 10:13:34,花蓮縣政府南偏西方  11.4  公里 (位於花蓮縣壽豐鄉),23.89,121.58,7.9,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061810133432
301,20210616172742,000,1,2021-06-16 17:27:42,宜蘭縣政府東方  51.6  公里 (位於臺灣東部海域),24.75,122.27,99.2,4.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061617274246
302,20210614234452,045,4,2021-06-14 23:44:52,花蓮縣政府西南方  14.5  公里 (位於花蓮縣壽豐鄉),23.89,121.53,12.3,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061423445240045
303,20210613231526,000,2,2021-06-13 23:15:26,花蓮縣政府南偏西方  12.9  公里 (位於花蓮縣壽豐鄉),23.89,121.56,8.5,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061323152633
304,20210613231513,000,2,2021-06-13 23:15:13,花蓮縣政府南偏西方  11.7  公里 (位於花蓮縣壽豐鄉),23.89,121.57,7.3,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061323151333
305,20210613103911,000,2,2021-06-13 10:39:11,花蓮縣政府南偏東方  13.4  公里 (位於花蓮縣近海),23.87,121.64,39.5,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061310391142
306,20210612164452,000,3,2021-06-12 16:44:52,花蓮縣政府北方  38.3  公里 (位於花蓮縣秀林鄉),24.34,121.63,23.3,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061216445239
307,20210612055858,044,4,2021-06-12 05:58:58,臺東縣政府南偏西方  14.6  公里 (位於臺東縣近海),22.64,121.08,6.9,5.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061205585853044
308,20210612035914,000,2,2021-06-12 03:59:14,花蓮縣政府南偏西方  13.4  公里 (位於花蓮縣壽豐鄉),23.88,121.58,10.0,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061203591431
309,20210611170132,000,2,2021-06-11 17:01:32,花蓮縣政府南偏西方  14.5  公里 (位於花蓮縣壽豐鄉),23.87,121.58,9.8,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061117013234
310,20210611165918,000,3,2021-06-11 16:59:18,臺東縣政府北偏西方  31.0  公里 (位於臺東縣海端鄉),23.02,121.07,5.0,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061116591837
311,20210611165519,043,4,2021-06-11 16:55:19,花蓮縣政府南偏西方  17.1  公里 (位於花蓮縣壽豐鄉),23.85,121.56,5.0,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061116551941043
312,20210611165347,042,4,2021-06-11 16:53:47,花蓮縣政府南偏西方  15.3  公里 (位於花蓮縣壽豐鄉),23.86,121.57,9.3,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061116534742042
313,20210611153643,041,4,2021-06-11 15:36:43,花蓮縣政府西南方  14.4  公里 (位於花蓮縣壽豐鄉),23.89,121.53,12.8,4.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061115364349041
314,20210611153410,000,3,2021-06-11 15:34:10,花蓮縣政府西南方  16.0  公里 (位於花蓮縣壽豐鄉),23.88,121.52,9.0,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061115341040
315,20210611153326,040,5-,2021-06-11 15:33:26,花蓮縣政府西南方  14.3  公里 (位於花蓮縣壽豐鄉),23.89,121.53,11.2,5.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061115332653040
316,20210611131422,039,4,2021-06-11 13:14:22,花蓮縣政府西南方  13.6  公里 (位於花蓮縣壽豐鄉),23.89,121.54,11.9,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061113142243039
317,20210611131248,038,4,2021-06-11 13:12:48,花蓮縣政府西南方  13.2  公里 (位於花蓮縣壽豐鄉),23.9,121.54,11.2,5.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061113124850038
318,20210610064231,037,4,2021-06-10 06:42:31,花蓮縣政府西南方  12.0  公里 (位於花蓮縣壽豐鄉),23.91,121.55,12.4,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021061006423143037
319,20210609220948,000,2,2021-06-09 22:09:48,花蓮縣政府西偏南方  15.5  公里 (位於花蓮縣秀林鄉),23.92,121.49,15.9,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021060922094833
320,20210608004733,000,2,2021-06-08 00:47:33,花蓮縣政府西偏南方  13.8  公里 (位於花蓮縣秀林鄉),23.95,121.49,18.9,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021060800473333
321,20210606123802,000,3,2021-06-06 12:38:02,南投縣政府南方  27.5  公里 (位於南投縣竹山鎮),23.66,120.72,5.0,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021060612380238
